4 5
49 97 9158
49 98 4733
49 99 9327
49 100 9196
50 51 8837
50 52 5259
50 53 8521
50 54 9013
50 55 2593
50 56 3524
50 57 9763
50 58 2965
50 59 6539
50 60 8133
50 61 1464
50 62 3349
50 63 3166
50 64 6308
50 65 2583
50 66 59
50 67 2329
50 68 438
50 69 5028
50 70 6434
50 71 4376
50 72 7024
50 73 3260
50 74 8991
50 75 3329
50 76 4912
50 77 3147
50 78 2486
50 79 5996
50 80 2473
50 81 8033
50 82 4832
50 83 4083
50 84 2906
50 85 197
50 86 6676
50 87 6429
50 88 9959
50 89 9640
50 90 9320
50 91 4444
50 92 7455
50 93 2668
50 94 3961
50 95 3762
50 96 1602
50 97 371
50 98 2442
50 99 2039
50 100 5398
51 52 8876
51 53 6414
51 54 2421
51 55 8487
51 56 1757
51 57 2102
51 58 3399
51 59 4903
51 60 939
51 61 5746
51 62 7375
51 63 5324
51 64 6930
51 65 1457
51 66 8229
51 67 7126
51 68 8132
51 69 1009
51 70 3436
51 71 4123
51 72 6680
51 73 4231
51 74 1578
51 75 9347
51 76 8191
51 77 1691
51 78 948
51 79 4914
51 80 4133
51 81 9338
51 82 311
51 83 3008
51 84 5752
51 85 9084
51 86 1494
51 87 7508
51 88 7537
51 89 1244
51 90 2410
51 91 4827
51 92 6990
51 93 6136
51 94 150
51 95 3919
51 96 7592
51 97 8378
51 98 7396
51 99 5724
51 100 5739
52 53 831
52 54 6198
52 55 2418
52 56 1414
52 57 7775
52 58 8117
52 59 5956
52 60 9466
52 61 5416
52 62 869
52 63 9950
52 64 4754
52 65 1180
52 66 2957
52 67 6857
52 68 6615
52 69 802
52 70 716
52 71 4151
52 72 8398
52 73 9477
52 74 8977
52 75 1739
52 76 5612
52 77 9127
52 78 2009
52 79 3203
52 80 3856
52 81 9404
52 82 5278
52 83 9594
52 84 6586
52 85 1476
52 86 2012
52 87 7999
52 88 5602
52 89 128
52 90 307
52 91 1419
52 92 5543
52 93 1175
52 94 1368
52 95 6648
52 96 2354
52 97 4324
52 98 3504
52 99 8968
52 100 1478
53 54 4219
53 55 9470
53 56 6227
53 57 3695
53 58 8447
53 59 7965
53 60 9306
53 61 3925
53 62 9973
53 63 8861
53 64 7780
53 65 5728
53 66 4138
53 67 3726
53 68 8665
53 69 1965
53 70 5737
53 71 3016
53 72 7567
53 73 2216
53 74 3322
53 75 8985
53 76 4110
53 77 4496
53 78 353
53 79 758
53 80 3202
53 81 1028
53 82 4261
53 83 8521
53 84 8857
53 85 4832
53 86 7991
53 87 5083
53 88 8526
53 89 2789
53 90 3047
53 91 4184
53 92 6713
53 93 9371
53 94 3044
53 95 4492
53 96 1450
53 97 3533
53 98 8217
53 99 6467
53 100 5498
54 55 305
54 56 9482
54 57 3064
54 58 8872
54 59 9155
54 60 8400
54 61 2982
54 62 2
54 63 8752
54 64 91
54 65 3203
54 66 6132
54 67 703
54 68 8076
54 69 4988
54 70 5534
54 71 6066
54 72 71
54 73 412
54 74 5206
54 75 9469
54 76 947
54 77 1918
54 78 5192
54 79 3990
54 80 2761
54 81 2993
54 82 3874
54 83 7330
54 84 9459
54 85 9371
54 86 7634
54 87 5292
54 88 8786
54 89 2858
54 90 798
54 91 3538
54 92 2191
54 93 800
54 94 2289
54 95 2281
54 96 354
54 97 4772
54 98 9335
54 99 8429
54 100 9760
55 56 1221
55 57 846
55 58 6182
55 59 7984
55 60 6051
55 61 2002
55 62 8930
55 63 4320
55 64 7193
55 65 9271
55 66 7081
55 67 6538
55 68 3144
55 69 4410
55 70 2348
55 71 8867
55 72 8395
55 73 7640
55 74 4004
55 75 7604
55 76 4789
55 77 7541
55 78 9794
55 79 5588
55 80 6182
55 81 8426
55 82 5942
55 83 953
55 84 4113
55 85 722
55 86 7064
55 87 5333
55 88 1568
55 89 3245
55 90 3316
55 91 3970
55 92 5247
55 93 2245
55 94 8290
55 95 8791
55 96 1515
55 97 1722
55 98 5328
55 99 1010
55 100 6131
56 57 7676
56 58 9876
56 59 877
56 60 1667
56 61 232
56 62 8481
56 63 6455
56 64 7772
56 65 4626
56 66 2043
56 67 305
56 68 9404
56 69 4336
56 70 1258
56 71 3516
56 72 5057
56 73 4673
56 74 8848
56 75 2976
56 76 7918
56 77 8515
56 78 6946
56 79 3164
56 80 759
56 81 1587
56 82 1954
56 83 8625
56 84 3308
56 85 7282
56 86 9634
56 87 5790
56 88 1309
56 89 5862
56 90 3018
56 91 2975
56 92 6093
56 93 7850
56 94 9429
56 95 216
56 96 2476
56 97 7823
56 98 6873
56 99 8231
56 100 2158
57 58 4482
57 59 1746
57 60 3567
57 61 9154
57 62 593
57 63 6542
57 64 7071
57 65 5459
57 66 9839
57 67 6586
57 68 6217
57 69 1425
57 70 8540
57 71 1193
57 72 1084
57 73 2173
57 74 7178
57 75 6873
57 76 9833
57 77 3039
57 78 6243
57 79 2807
57 80 5483
57 81 4092
57 82 8587
57 83 2051
57 84 2919
57 85 6410
57 86 8923
57 87 1149
57 88 4919
57 89 9756
57 90 9246
57 91 8485
57 92 8909
57 93 6190
57 94 1379
57 95 5980
57 96 1648
57 97 1217
57 98 2565
57 99 4216
57 100 8994
58 59 7456
58 60 5408
58 61 77
58 62 5980
58 63 2586
58 64 3302
58 65 5812
58 66 1976
58 67 5896
58 68 4970
58 69 3811
58 70 9987
58 71 3557
58 72 2213
58 73 9258
58 74 6318
58 75 7487
58 76 6758
58 77 1236
58 78 7242
58 79 6004
58 80 6073
58 81 6150
58 82 2193
58 83 7451
58 84 8481
58 85 3841
58 86 5019
58 87 7398
58 88 8056
58 89 4012
58 90 1205
58 91 9816
58 92 441
58 93 7185
58 94 2401
58 95 94
58 96 9348
58 97 728
58 98 5989
58 99 4318
58 100 4538
59 60 5975
59 61 7874
59 62 3102
59 63 1584
59 64 4191
59 65 588
59 66 8342
59 67 1778
59 68 7829
59 69 697
59 70 4202
59 71 331
59 72 2889
59 73 8004
59 74 8811
59 75 3081
59 76 3023
59 77 2560
59 78 1137
59 79 3386
59 80 3765
59 81 7304
59 82 178
59 83 7301
59 84 6056
59 85 271
59 86 6648
59 87 6783
59 88 6259
59 89 965
59 90 7673
59 91 8586
59 92 8838
59 93 774
59 94 169
59 95 9380
59 96 1362
59 97 4862
59 98 7510
59 99 9190
59 100 5558
60 61 1711
60 62 9520
60 63 8447
60 64 6067
60 65 4683
60 66 7879
60 67 9089
60 68 7242
60 69 5367
60 70 8826
60 71 7358
60 72 2670
60 73 9004
60 74 4658
60 75 8725
60 76 5626
60 77 1306
60 78 5508
60 79 1885
60 80 2270
60 81 9532
60 82 470
60 83 7460
60 84 305
60 85 6990
60 86 3191
60 87 1666
60 88 1852
60 89 7052
60 90 7208
60 91 7409
60 92 8763
60 93 3079
60 94 2207
60 95 4829
60 96 7761
60 97 86
60 98 269
60 99 1355
60 100 5452
61 62 5446
61 63 8712
61 64 8122
61 65 801
61 66 3370
61 67 6846
61 68 6427
61 69 1027
61 70 8705
61 71 4663
61 72 3296
61 73 8236
61 74 5132
61 75 7107
61 76 8541
61 77 2121
61 78 6650
61 79 6558
61 80 324
61 81 3701
61 82 117
61 83 7733
61 84 8815
61 85 3196
61 86 6291
61 87 3643
61 88 7308
61 89 6376
61 90 263
61 91 5014
61 92 8180
61 93 2061
61 94 78
61 95 6301
61 96 2861
61 97 3447
61 98 9498
61 99 5639
61 100 825
62 63 4555
62 64 301
62 65 472
62 66 2790
62 67 5432
62 68 7579
62 69 7682
62 70 3905
62 71 580
62 72 592
62 73 4228
62 74 4280
62 75 708
62 76 8312
62 77 3095
62 78 255
62 79 4603
62 80 3089
62 81 3915
62 82 7330
62 83 9704
62 84 5280
62 85 5509
62 86 1764
62 87 5357
62 88 8161
62 89 976
62 90 5155
62 91 4011
62 92 6615
62 93 5979
62 94 8565
62 95 6915
62 96 6451
62 97 1354
62 98 8699
62 99 381
62 100 5388
63 64 8955
63 65 960
63 66 5979
63 67 9534
63 68 5239
63 69 3038
63 70 7846
63 71 4685
63 72 9645
63 73 8800
63 74 7774
63 75 3559
63 76 6129
63 77 3829
63 78 8838
63 79 7990
63 80 5592
63 81 547
63 82 6150
63 83 2919
63 84 5701
63 85 160
63 86 9533
63 87 1680
63 88 8724
63 89 2800
63 90 8130
63 91 6430
63 92 1498
63 93 8510
63 94 1817
63 95 6804
63 96 5821
63 97 4147
63 98 6337
63 99 1059
63 100 7184
64 65 534
64 66 2096
64 67 6828
64 68 9333
64 69 6221
64 70 6738
64 71 1814
64 72 49
64 73 1928
64 74 9803
64 75 1992
64 76 2474
64 77 2304
64 78 4910
64 79 4526
64 80 2464
64 81 4443
64 82 6205
64 83 7539
64 84 3594
64 85 686
64 86 320
64 87 1443
64 88 5547
64 89 8488
64 90 8246
64 91 1367
64 92 2634
64 93 4582
64 94 8778
64 95 6170
64 96 5116
64 97 873
64 98 9349
64 99 800
64 100 7093
65 66 2439
65 67 2613
65 68 7141
65 69 4366
65 70 2415
65 71 9132
65 72 3191
65 73 1071
65 74 393
65 75 7716
65 76 3534
65 77 1187
65 78 273
65 79 7424
65 80 4780
65 81 958
65 82 4096
65 83 6222
65 84 6505
65 85 2583
65 86 819
65 87 4223
65 88 1569
65 89 1753
65 90 3000
65 91 4090
65 92 3220
65 93 3872
65 94 9790
65 95 4019
65 96 7316
65 97 2228
65 98 2984
65 99 4456
65 100 2945
66 67 1750
66 68 9939
66 69 6135
66 70 2820
66 71 6684
66 72 203
66 73 2705
66 74 7870
66 75 475
66 76 129
66 77 2650
66 78 7784
66 79 4224
66 80 5223
66 81 640
66 82 3158
66 83 2394
66 84 4863
66 85 4726
66 86 4146
66 87 4214
66 88 5167
66 89 7365
66 90 4438
66 91 4957
66 92 7735
66 93 1753
66 94 7184
66 95 718
66 96 2561
66 97 6481
66 98 2468
66 99 8851
66 100 8967
67 68 5287
67 69 5534
67 70 9169
67 71 7992
67 72 3404
67 73 5995
67 74 4472
67 75 2405
67 76 3779
67 77 5047
67 78 3979
67 79 4418
67 80 4556
67 81 6372
67 82 9280
67 83 5634
67 84 6869
67 85 3494
67 86 800
67 87 585
67 88 4283
67 89 5756
67 90 8320
67 91 6035
67 92 9292
67 93 5389
67 94 8595
67 95 5772
67 96 4208
67 97 3798
67 98 1090
67 99 9495
67 100 9331
68 69 259
68 70 3838
68 71 9086
68 72 2605
68 73 4661
68 74 1490
68 75 6383
68 76 6059
68 77 1821
68 78 801
68 79 614
68 80 8192
68 81 6432
68 82 6247
68 83 1413
68 84 6277
68 85 7047
68 86 1997
68 87 559
68 88 9154
68 89 6668
68 90 2946
68 91 8445
68 92 2057
68 93 7892
68 94 568
68 95 6264
68 96 1689
68 97 8010
68 98 2110
68 99 1020
68 100 4620
69 70 2299
69 71 6457
69 72 7224
69 73 6959
69 74 4299
69 75 3607
69 76 3017
69 77 6119
69 78 759
69 79 9983
69 80 662
69 81 3542
69 82 6229
69 83 2074
69 84 9819
69 85 9627
69 86 4071
69 87 6729
69 88 8781
69 89 738
69 90 9674
69 91 3577
69 92 9146
69 93 7566
69 94 497
69 95 5410
69 96 9254
69 97 8506
69 98 3871
69 99 6625
69 100 3125
70 71 6170
70 72 9434
70 73 348
70 74 3128
70 75 3732
70 76 306
70 77 2497
70 78 9850
70 79 1064
70 80 2479
70 81 511
70 82 958
70 83 5059
70 84 8937
70 85 776
70 86 4686
70 87 9359
70 88 7504
70 89 3466
70 90 6448
70 91 3530
70 92 7042
70 93 5594
70 94 1095
70 95 7538
70 96 7355
70 97 6700
70 98 2395
70 99 1225
70 100 9677
71 72 5519
71 73 3746
71 74 9110
71 75 2219
71 76 3226
71 77 9193
71 78 2524
71 79 5722
71 80 9042
71 81 9940
71 82 4552
71 83 5904
71 84 897
71 85 9610
71 86 1192
71 87 8024
71 88 4295
71 89 550
71 90 1879
71 91 4112
71 92 6998
71 93 1760
71 94 1154
71 95 2591
71 96 2854
71 97 5043
71 98 6297
71 99 5906
71 100 3790
72 73 3873
72 74 1934
72 75 9308
72 76 7619
72 77 7395
72 78 7878
72 79 844
72 80 6587
72 81 6754
72 82 2917
72 83 1980
72 84 6693
72 85 7468
72 86 7883
72 87 3941
72 88 3429
72 89 9075
72 90 8316
72 91 7724
72 92 5976
72 93 6546
72 94 1835
72 95 2973
72 96 8306
72 97 9340
72 98 1915
72 99 7511
72 100 735
73 74 8211
73 75 3416
73 76 4524
73 77 8436
73 78 1701
73 79 183
73 80 6054
73 81 9095
73 82 8061
73 83 6897
73 84 2033
73 85 4814
73 86 9813
73 87 4012
73 88 7858
73 89 3632
73 90 1895
73 91 8150
73 92 7060
73 93 7321
73 94 2817
73 95 1135
73 96 3296
73 97 9362
73 98 9322
73 99 2621
73 100 7667
74 75 5013
74 76 887
74 77 5178
74 78 5747
74 79 5450
74 80 4945
74 81 6622
74 82 3885
74 83 6646
74 84 3157
74 85 9938
74 86 2092
74 87 1217
74 88 3186
74 89 4125
74 90 2382
74 91 9350
74 92 4488
74 93 6591
74 94 2981
74 95 6382
74 96 1092
74 97 6392
74 98 54
74 99 3908
74 100 7527
75 76 9702
75 77 3269
75 78 6848
75 79 8674
75 80 7288
75 81 8212
75 82 9560
75 83 2465
75 84 311
75 85 5009
75 86 3761
75 87 6932
75 88 5245
75 89 6758
75 90 88
75 91 1534
75 92 8850
75 93 7656
75 94 4719
75 95 9326
75 96 6389
75 97 4068
75 98 3813
75 99 2979
75 100 3400
76 77 6547
76 78 4070
76 79 9792
76 80 2952
76 81 4329
76 82 3670
76 83 9005
76 84 7598
76 85 6869
76 86 7678
76 87 4885
76 88 5080
76 89 3590
76 90 3701
76 91 5390
76 92 4950
76 93 7461
76 94 8674
76 95 195
76 96 4219
76 97 5113
76 98 1728
76 99 9420
76 100 9121
77 78 6447
77 79 5097
77 80 5509
77 81 6866
77 82 5261
77 83 4840
77 84 6618
77 85 1807
77 86 5261
77 87 6409
77 88 1111
77 89 9590
77 90 6430
77 91 115
77 92 3539
77 93 3298
77 94 7793
77 95 4775
77 96 4729
77 97 1382
77 98 8475
77 99 119
77 100 6331
78 79 2287
78 80 5144
78 81 2877
78 82 2857
78 83 256
78 84 4605
78 85 8628
78 86 5728
78 87 7403
78 88 76
78 89 1237
78 90 620
78 91 5337
78 92 2428
78 93 7237
78 94 3495
78 95 7688
78 96 3645
78 97 4605
78 98 7277
78 99 74
78 100 4720
79 80 7167
79 81 9723
79 82 8864
79 83 1941
79 84 4452
79 85 6597
79 86 6767
79 87 922
79 88 9279
79 89 5406
79 90 6065
79 91 2156
79 92 8262
79 93 2672
79 94 3112
79 95 3242
79 96 8400
79 97 514
79 98 3317
79 99 5988
79 100 1133
80 81 5005
80 82 8415
80 83 4722
80 84 8500
80 85 6102
80 86 8366
80 87 9456
80 88 9731
80 89 4792
80 90 527
80 91 6897
80 92 866
80 93 9390
80 94 8838
80 95 5317
80 96 2338
80 97 5604
80 98 2590
80 99 1617
80 100 1009
81 82 5006
81 83 124
81 84 5623
81 85 7678
81 86 9587
81 87 5216
81 88 2429
81 89 6452
81 90 4884
81 91 8416
81 92 7584
81 93 9889
81 94 6830
81 95 8657
81 96 4740
81 97 9283
81 98 7023
81 99 4195
81 100 9013
82 83 8166
82 84 4722
82 85 5910
82 86 5383
82 87 463
82 88 4747
82 89 7052
82 90 2801
82 91 6702
82 92 9641
82 93 769
82 94 4063
82 95 4647
82 96 7244
82 97 6037
82 98 8676
82 99 6830
82 100 7604
83 84 1104
83 85 3281
83 86 2487
83 87 9519
83 88 7216
83 89 8727
83 90 2700
83 91 5873
83 92 3466
83 93 1982
83 94 9247
83 95 7661
83 96 995
83 97 3764
83 98 2382
83 99 3256
83 100 9146
84 85 2844
84 86 4354
84 87 6197
84 88 1996
84 89 1055
84 90 2190
84 91 2764
84 92 1469
84 93 6836
84 94 6359
84 95 3857
84 96 5511
84 97 3188
84 98 1460
84 99 2966
84 100 6468
85 86 3947
85 87 2484
85 88 3684
85 89 2673
85 90 1535
85 91 5908
85 92 6139
85 93 3516
85 94 5154
85 95 151
85 96 4510
85 97 8917
85 98 8884
85 99 7765
85 100 8062
86 87 8079
86 88 8470
86 89 611
86 90 75
86 91 9525
86 92 2800
86 93 9190
86 94 7345
86 95 9635
86 96 5549
86 97 1202
86 98 1497
86 99 8736
86 100 2661
87 88 4462
87 89 1556
87 90 2959
87 91 3297
87 92 1591
87 93 5632
87 94 4831
87 95 7498
87 96 8122
87 97 4698
87 98 2651
87 99 4624
87 100 5560
88 89 7919
88 90 3507
88 91 9676
88 92 2332
88 93 1585
88 94 8146
88 95 2942
88 96 8011
88 97 7670
88 98 5741
88 99 7201
88 100 1366
89 90 1727
89 91 9101
89 92 2567
89 93 9575
89 94 7836
89 95 5228
89 96 388
89 97 5743
89 98 4538
89 99 3684
89 100 7333
90 91 169
90 92 4866
90 93 4830
90 94 4642
90 95 9564
90 96 3832
90 97 9265
90 98 5123
90 99 1750
90 100 2771
91 92 1150
91 93 4082
91 94 708
91 95 9295
91 96 7023
91 97 8718
91 98 3316
91 99 9116
91 100 5918
92 93 4682
92 94 7194
92 95 5018
92 96 7248
92 97 6769
92 98 9206
92 99 8827
92 100 7156
93 94 4948
93 95 3365
93 96 7192
93 97 8633
93 98 9885
93 99 2057
93 100 3462
94 95 879
94 96 7972
94 97 3646
94 98 143
94 99 9446
94 100 5395
95 96 9266
95 97 596
95 98 5828
95 99 9973
95 100 9890
96 97 9203
96 98 8690
96 99 3206
96 100 8318
97 98 960
97 99 7887
97 100 5511
98 99 2329
98 100 1486
99 100 8631
10 45
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 8 1
1 9 1
1 10 1
2 3 1
2 4 1
2 5 1
2 6 1
2 7 1
2 8 1
2 9 1
2 10 1
3 4 1
3 5 1
3 6 1
3 7 1
3 8 1
3 9 1
3 10 1
4 5 1
4 6 1
4 7 1
4 8 1
4 9 1
4 10 1
5 6 1
5 7 1
5 8 1
5 9 1
5 10 1
6 7 1
6 8 1
6 9 1
6 10 1
7 8 1
7 9 1
7 10 1
8 9 1
8 10 1
9 10 1
20 190
1 2 10000
1 3 10000
1 4 10000
1 5 10000
1 6 10000
1 7 10000
1 8 10000
1 9 10000
1 10 10000
1 11 10000
1 12 10000
1 13 10000
1 14 10000
1 15 10000
1 16 10000
1 17 10000
1 18 10000
1 19 10000
1 20 10000
2 3 10000
2 4 10000
2 5 10000
2 6 10000
2 7 10000
2 8 10000
2 9 10000
2 10 10000
2 11 10000
2 12 10000
2 13 10000
2 14 10000
2 15 10000
2 16 10000
2 17 10000
2 18 10000
2 19 10000
2 20 10000
3 4 10000
3 5 10000
3 6 10000
3 7 10000
3 8 10000
3 9 10000
3 10 10000
3 11 10000
3 12 10000
3 13 10000
3 14 10000
3 15 10000
3 16 10000
3 17 10000
3 18 10000
3 19 10000
3 20 10000
4 5 10000
4 6 10000
4 7 10000
4 8 10000
4 9 10000
4 10 10000
4 11 10000
4 12 10000
4 13 10000
4 14 10000
4 15 10000
4 16 10000
4 17 10000
4 18 10000
4 19 10000
4 20 10000
5 6 10000
5 7 10000
5 8 10000
5 9 10000
5 10 10000
5 11 10000
5 12 10000
5 13 10000
5 14 10000
5 15 10000
5 16 10000
5 17 10000
5 18 10000
5 19 10000
5 20 10000
6 7 10000
6 8 10000
6 9 10000
6 10 10000
6 11 10000
6 12 10000
6 13 10000
6 14 10000
6 15 10000
6 16 10000
6 17 10000
6 18 10000
6 19 10000
6 20 10000
7 8 10000
7 9 10000
7 10 10000
7 11 10000
7 12 10000
7 13 10000
7 14 10000
7 15 10000
7 16 10000
7 17 10000
7 18 10000
7 19 10000
7 20 10000
8 9 10000
8 10 10000
8 11 10000
8 12 10000
8 13 10000
8 14 10000
8 15 10000
8 16 10000
8 17 10000
8 18 10000
8 19 10000
8 20 10000
9 10 10000
9 11 10000
9 12 10000
9 13 10000
9 14 10000
9 15 10000
9 16 10000
9 17 10000
9 18 10000
9 19 10000
9 20 10000
10 11 10000
10 12 10000
10 13 10000
10 14 10000
10 15 10000
10 16 10000
10 17 10000
10 18 10000
10 19 10000
10 20 10000
11 12 10000
11 13 10000
11 14 10000
11 15 10000
11 16 10000
11 17 10000
11 18 10000
11 19 10000
11 20 10000
12 13 10000
12 14 10000
12 15 10000
12 16 10000
12 17 10000
12 18 10000
12 19 10000
12 20 10000
13 14 10000
13 15 10000
13 16 10000
13 17 10000
13 18 10000
13 19 10000
13 20 10000
14 15 10000
14 16 10000
14 17 10000
14 18 10000
14 19 10000
14 20 10000
15 16 10000
15 17 10000
15 18 10000
15 19 10000
15 20 10000
16 17 10000
16 18 10000
16 19 10000
16 20 10000
17 18 10000
17 19 10000
17 20 10000
18 19 10000
18 20 10000
19 20 10000
10 20
1 2 2485
1 3 7499
1 4 2499
1 5 1615
2 3 5746
2 4 5289
2 5 7482
3 4 8317
3 5 6928
4 5 9039
6 7 2207
6 8 6637
6 9 4789
6 10 6976
7 8 7204
7 9 2025
7 10 7488
8 9 2647
8 10 5058
9 10 4629
20 90
1 2 3970
1 3 5798
1 4 8655
1 5 7668
1 6 6568
1 7 9112
1 8 4489
1 9 7623
1 10 5812
2 3 1010
2 4 984
2 5 4648
2 6 8508
2 7 3483
2 8 2614
2 9 605
2 10 5123
3 4 95
3 5 8921
3 6 8402
3 7 5485
3 8 7479
3 9 5038
3 10 273
4 5 4454
4 6 8593
4 7 2297
4 8 1942
4 9 1239
4 10 7355
5 6 2922
5 7 1560
5 8 3152
5 9 7928
5 10 9228
6 7 6071
6 8 7039
6 9 68
6 10 3694
7 8 9203
7 9 7429
7 10 1029
8 9 3850
8 10 5936
9 10 4511
11 12 2816
11 13 2893
11 14 5985
11 15 2910
11 16 8165
11 17 4386
11 18 4747
11 19 5644
11 20 5775
12 13 5019
12 14 6449
12 15 4367
12 16 7316
12 17 4742
12 18 1958
12 19 1022
12 20 7663
13 14 9869
13 15 525
13 16 1942
13 17 9096
13 18 6596
13 19 8981
13 20 5516
14 15 6641
14 16 8183
14 17 2944
14 18 7669
14 19 8384
14 20 5232
15 16 8532
15 17 1199
15 18 8124
15 19 868
15 20 461
16 17 2640
16 18 5254
16 19 5207
16 20 8283
17 18 1028
17 19 225
17 20 4732
18 19 1747
18 20 3892
19 20 5825
10 0
20 0
10 30
1 2 3704
1 3 1265
1 4 3488
1 5 9924
1 6 1790
1 7 5429
1 8 5372
2 3 4737
2 4 761
2 5 887
2 6 1377
2 7 8943
2 8 182
3 4 5397
3 5 3679
3 6 1765
3 7 280
3 8 4877
4 5 6240
4 6 1148
4 7 5337
4 8 8880
5 6 2753
5 7 6895
5 8 7162
6 7 132
6 8 7120
7 8 8245
1 9 1
1 10 10000
20 155
1 2 1878
1 3 7363
1 4 4070
1 5 1933
1 6 8628
1 7 3909
1 8 1857
1 9 6769
1 10 5689
1 11 7228
1 12 1505
1 13 6450
1 14 4466
1 15 9233
1 16 1744
1 17 4647
1 18 981
2 3 1774
2 4 6412
2 5 1261
2 6 6651
2 7 2651
2 8 8760
2 9 8339
2 10 1530
2 11 1512
2 12 5234
2 13 5044
2 14 7995
2 15 8705
2 16 9640
2 17 6225
2 18 2419
3 4 61
3 5 8157
3 6 7398
3 7 3969
3 8 6365
3 9 4166
3 10 6010
3 11 9944
3 12 5670
3 13 2459
3 14 761
3 15 4902
3 16 554
3 17 1760
3 18 2235
4 5 2328
4 6 4523
4 7 9847
4 8 5330
4 9 3525
4 10 8606
4 11 20
4 12 5055
4 13 6469
4 14 1605
4 15 6450
4 16 4463
4 17 6661
4 18 2441
5 6 687
5 7 9080
5 8 2502
5 9 5196
5 10 6477
5 11 6470
5 12 7912
5 13 643
5 14 8831
5 15 4208
5 16 2664
5 17 7641
5 18 4968
6 7 3918
6 8 8195
6 9 3079
6 10 6152
6 11 6874
6 12 7601
6 13 5998
6 14 2203
6 15 1126
6 16 4603
6 17 8574
6 18 2532
7 8 7423
7 9 179
7 10 8981
7 11 8237
7 12 6839
7 13 1421
7 14 8924
7 15 5918
7 16 3922
7 17 471
7 18 8747
8 9 6744
8 10 4734
8 11 5741
8 12 1926
8 13 8941
8 14 8404
8 15 9567
8 16 261
8 17 2321
8 18 4113
9 10 3339
9 11 4824
9 12 986
9 13 940
9 14 821
9 15 9540
9 16 8417
9 17 1775
9 18 8113
10 11 948
10 12 9197
10 13 8291
10 14 9928
10 15 3786
10 16 1482
10 17 7700
10 18 9061
11 12 3751
11 13 7974
11 14 9531
11 15 2497
11 16 1069
11 17 616
11 18 8237
12 13 2994
12 14 9557
12 15 2993
12 16 8912
12 17 6169
12 18 1665
13 14 3024
13 15 5859
13 16 6489
13 17 4009
13 18 3150
14 15 7309
14 16 9900
14 17 1566
14 18 5436
15 16 4365
15 17 2513
15 18 984
16 17 2655
16 18 8792
17 18 4769
1 19 1
1 20 10000
10 9
1 2 488
1 3 2844
1 4 3829
1 5 4239
1 6 817
1 7 9711
1 8 6735
1 9 8237
1 10 327
20 19
1 2 1324
1 3 7582
1 4 6235
1 5 4316
1 6 6494
1 7 2403
1 8 5980
1 9 9517
1 10 8261
1 11 2468
1 12 9878
1 13 7763
1 14 6129
1 15 9777
1 16 9328
1 17 1564
1 18 4141
1 19 1841
1 20 8899
10 7
1 6 7496
1 8 3559
3 4 3485
3 9 575
8 4 9398
9 4 1158
8 9 2261
50 240
1 3 7181
1 5 594
1 9 4364
1 12 3374
20 1 822
1 31 5742
32 1 9454
34 1 3675
37 1 6765
38 1 5182
1 39 4543
42 1 586
1 48 2226
2 3 4132
4 2 7529
10 2 4711
12 2 7828
2 15 3203
2 18 2820
22 2 8653
26 2 8096
2 29 6320
2 43 5813
2 44 3151
3 5 6105
3 11 3404
16 3 4688
3 26 2581
3 33 2040
37 3 1633
3 42 6243
3 43 5219
44 3 3082
4 25 5354
30 4 983
4 34 8348
4 42 8276
5 6 2395
7 5 4258
13 5 2377
15 5 724
5 25 8426
5 30 3940
37 5 4763
5 39 7139
43 5 6568
49 5 1029
8 6 6110
12 6 9603
6 19 7920
6 24 5844
6 36 4933
6 42 5877
49 6 8996
50 6 9791
7 11 6369
13 7 8719
23 7 4448
26 7 3918
7 29 402
7 34 304
35 7 3037
7 36 4213
7 37 1742
42 7 7738
44 7 5192
7 47 4582
8 15 692
19 8 4701
8 23 1235
38 8 6341
41 8 4586
8 44 8715
19 9 3581
25 9 6241
27 9 826
29 9 5899
9 31 2024
35 9 7314
9 47 6881
48 9 2162
26 10 8505
27 10 5148
33 10 4670
46 10 4083
10 47 1658
12 11 7092
11 13 3137
11 16 2399
17 11 8398
11 20 1134
11 25 4922
28 11 3194
11 30 4862
11 48 1761
16 12 1450
12 28 5633
29 12 2337
30 12 1662
41 12 1668
13 19 3125
13 26 772
38 13 8259
13 39 237
13 42 6446
13 43 4243
48 13 3778
21 14 3883
36 14 8631
14 39 2411
14 44 6930
14 49 8134
15 22 4351
32 15 8106
33 15 5504
37 15 1877
15 45 8190
50 15 2314
16 17 2084
16 20 1660
16 31 6294
16 34 7469
36 16 5658
19 17 5021
17 33 2040
44 17 5091
17 45 4571
17 49 4951
19 18 1997
18 24 4489
18 25 6368
31 18 5129
38 18 4799
19 25 6
27 19 3817
19 32 8100
19 34 9250
35 19 4021
19 42 9446
45 19 5393
19 48 9163
24 20 3575
20 25 8216
20 26 5939
32 20 5227
37 20 5667
39 20 1059
22 21 6817
21 28 3751
30 21 1117
21 31 7085
21 32 1001
38 21 4120
21 42 7052
45 21 3243
22 25 7208
22 32 6937
22 33 1126
35 22 1598
48 22 2042
23 29 5330
30 23 2721
23 32 198
33 23 8933
23 35 8161
23 41 1601
23 47 7537
23 48 1078
40 24 8846
25 36 9457
25 38 6056
41 25 2458
43 25 4268
25 48 2693
35 26 5199
37 26 4655
26 38 5758
42 26 6377
26 43 4091
26 44 7841
26 49 9885
